m,I,V_ub
90,1000,215.355
91,50,1029.59
91,60,1012.84
91,70,996.356
91,80,980.143
91,90,964.194
91,100,948.504
91,110,933.07
91,120,917.887
91,130,902.951
91,140,888.258
91,150,873.804
91,160,859.585
91,170,845.598
91,180,831.838
91,190,818.302
91,200,804.987
91,210,791.888
91,220,779.002
91,230,766.326
91,240,753.856
91,250,741.589
91,260,729.522
91,270,717.651
91,280,705.973
91,290,694.486
91,300,683.185
91,310,672.068
91,320,661.132
91,330,650.374
91,340,639.791
91,350,629.38
91,360,619.139
91,370,609.064
91,380,599.153
91,390,589.404
91,400,579.813
91,410,570.378
91,420,561.097
91,430,551.966
91,440,542.985
91,450,534.149
91,460,525.457
91,470,516.907
91,480,508.496
91,490,500.221
91,500,492.082
91,510,484.074
91,520,476.197
91,530,468.449
91,540,460.826
91,550,453.327
91,560,445.951
91,570,438.694
91,580,431.556
91,590,424.533
91,600,417.625
91,610,410.83
91,620,404.144
91,630,397.568
91,640,391.099
91,650,384.735
91,660,378.474
91,670,372.316
91,680,366.257
91,690,360.297
91,700,354.435
91,710,348.667
91,720,342.994
91,730,337.412
91,740,331.922
91,750,326.521
91,760,321.208
91,770,315.981
91,780,310.839
91,790,305.781
91,800,300.805
91,810,295.911
91,820,291.096
91,830,286.359
91,840,281.699
91,850,277.115
91,860,272.606
91,870,268.17
91,880,263.806
91,890,259.514
91,900,255.291
91,910,251.137
91,920,247.05
91,930,243.03
91,940,239.075
91,950,235.185
91,960,231.358
91,970,227.593
91,980,223.89
91,990,220.247
91,1000,216.663
92,50,1029.9
92,60,1013.2
92,70,996.772
92,80,980.611
92,90,964.711
92,100,949.07
92,110,933.682
92,120,918.544
92,130,903.651
92,140,889
92,150,874.586
92,160,860.406
92,170,846.456
92,180,832.732
92,190,819.23
92,200,805.948
92,210,792.88
92,220,780.025
92,230,767.378
92,240,754.936
92,250,742.696
92,260,730.654
92,270,718.808
92,280,707.154
92,290,695.688
92,300,684.409
92,310,673.312
92,320,662.395
92,330,651.655
92,340,641.09
92,350,630.696
92,360,620.47
92,370,610.41
92,380,600.513
92,390,590.776
92,400,581.198
92,410,571.775
92,420,562.504
92,430,553.384
92,440,544.412
92,450,535.585
92,460,526.901
92,470,518.358
92,480,509.954
92,490,501.686
92,500,493.552
92,510,485.55
92,520,477.677
92,530,469.932
92,540,462.313
92,550,454.817
92,560,447.443
92,570,440.188
92,580,433.051
92,590,426.03
92,600,419.123
92,610,412.327
92,620,405.642
92,630,399.065
92,640,392.595
92,650,386.23
92,660,379.967
92,670,373.807
92,680,367.746
92,690,361.784
92,700,355.918
92,710,350.147
92,720,344.47
92,730,338.885
92,740,333.391
92,750,327.985
92,760,322.667
92,770,317.436
92,780,312.289
92,790,307.226
92,800,302.245
92,810,297.344
92,820,292.523
92,830,287.78
92,840,283.114
92,850,278.524
92,860,274.008
92,870,269.566
92,880,265.195
92,890,260.895
92,900,256.665
92,910,252.504
92,920,248.41
92,930,244.382
92,940,240.42
92,950,236.522
92,960,232.687
92,970,228.914
92,980,225.203
92,990,221.552
92,1000,217.959
93,50,1030.2
93,60,1013.56
93,70,997.182
93,80,981.072
93,90,965.222
93,100,949.628
93,110,934.286
93,120,919.192
93,130,904.342
93,140,889.732
93,150,875.358
93,160,861.216
93,170,847.302
93,180,833.614
93,190,820.146
93,200,806.896
93,210,793.86
93,220,781.035
93,230,768.417
93,240,756.002
93,250,743.789
93,260,731.772
93,270,719.95
93,280,708.319
93,290,696.875
93,300,685.617
93,310,674.54
93,320,663.643
93,330,652.921
93,340,642.373
93,350,631.995
93,360,621.785
93,370,611.739
93,380,601.856
93,390,592.133
93,400,582.567
93,410,573.155
93,420,563.895
93,430,554.785
93,440,545.822
93,450,537.004
93,460,528.328
93,470,519.793
93,480,511.395
93,490,503.133
93,500,495.005
93,510,487.008
93,520,479.14
93,530,471.399
93,540,463.783
93,550,456.291
93,560,448.919
93,570,441.666
93,580,434.531
93,590,427.511
93,600,420.604
93,610,413.809
93,620,407.124
93,630,400.546
93,640,394.075
93,650,387.709
93,660,381.445
93,670,375.282
93,680,369.22
93,690,363.255
93,700,357.386
93,710,351.612
93,720,345.932
93,730,340.343
93,740,334.844
93,750,329.435
93,760,324.113
93,770,318.876
93,780,313.725
93,790,308.656
93,800,303.67
93,810,298.764
93,820,293.937
93,830,289.188
93,840,284.516
93,850,279.92
93,860,275.397
93,870,270.948
93,880,266.571
93,890,262.264
93,900,258.027
93,910,253.859
93,920,249.757
93,930,245.722
93,940,241.752
93,950,237.847
93,960,234.004
93,970,230.224
93,980,226.504
93,990,222.845
93,1000,219.245
94,50,1030.5
94,60,1013.91
94,70,997.587
94,80,981.527
94,90,965.726
94,100,950.179
94,110,934.882
94,120,919.832
94,130,905.024
94,140,890.454
94,150,876.119
94,160,862.015
94,170,848.138
94,180,834.484
94,190,821.05
94,200,807.832
94,210,794.827
94,220,782.031
94,230,769.442
94,240,757.055
94,250,744.867
94,260,732.876
94,270,721.078
94,280,709.469
94,290,698.048
94,300,686.81
94,310,675.754
94,320,664.875
94,330,654.171
94,340,643.64
94,350,633.278
94,360,623.083
94,370,613.053
94,380,603.183
94,390,593.473
94,400,583.919
94,410,574.519
94,420,565.27
94,430,556.17
94,440,547.216
94,450,538.407
94,460,529.739
94,470,521.211
94,480,512.82
94,490,504.564
94,500,496.442
94,510,488.45
94,520,480.586
94,530,472.849
94,540,465.237
94,550,457.748
94,560,450.378
94,570,443.128
94,580,435.994
94,590,428.975
94,600,422.069
94,610,415.275
94,620,408.589
94,630,402.012
94,640,395.54
94,650,389.172
94,660,382.907
94,670,376.743
94,680,370.678
94,690,364.71
94,700,358.839
94,710,353.062
94,720,347.378
94,730,341.786
94,740,336.284
94,750,330.87
94,760,325.543
94,770,320.303
94,780,315.146
94,790,310.073
94,800,305.081
94,810,300.17
94,820,295.337
94,830,290.583
94,840,285.905
94,850,281.302
94,860,276.774
94,870,272.318
94,880,267.934
94,890,263.621
94,900,259.377
94,910,255.201
94,920,251.093
94,930,247.05
94,940,243.073
94,950,239.16
94,960,235.31
94,970,231.522
94,980,227.795
94,990,224.127
94,1000,220.519
95,50,1030.79
95,60,1014.26
95,70,997.986
95,80,981.976
95,90,966.223
95,100,950.722
95,110,935.47
95,120,920.463
95,130,905.697
95,140,891.167
95,150,876.871
95,160,862.803
95,170,848.962
95,180,835.343
95,190,821.942
95,200,808.756
95,210,795.781
95,220,783.015
95,230,770.454
95,240,758.094
95,250,745.932
95,260,733.966
95,270,722.191
95,280,710.605
95,290,699.206
95,300,687.989
95,310,676.952
95,320,666.092
95,330,655.406
95,340,644.892
95,350,634.546
95,360,624.367
95,370,614.35
95,380,604.495
95,390,594.797
95,400,585.255
95,410,575.866
95,420,566.628
95,430,557.538
95,440,548.594
95,450,539.793
95,460,531.133
95,470,522.613
95,480,514.229
95,490,505.979
95,500,497.862
95,510,489.875
95,520,482.016
95,530,474.284
95,540,466.675
95,550,459.189
95,560,451.822
95,570,444.574
95,580,437.442
95,590,430.424
95,600,423.519
95,610,416.725
95,620,410.04
95,630,403.462
95,640,396.989
95,650,390.62
95,660,384.354
95,670,378.188
95,680,372.121
95,690,366.151
95,700,360.277
95,710,354.498
95,720,348.811
95,730,343.215
95,740,337.709
95,750,332.291
95,760,326.96
95,770,321.715
95,780,316.554
95,790,311.476
95,800,306.479
95,810,301.562
95,820,296.725
95,830,291.964
95,840,287.281
95,850,282.672
95,860,278.137
95,870,273.675
95,880,269.285
95,890,264.965
95,900,260.714
95,910,256.532
95,920,252.416
95,930,248.367
95,940,244.383
95,950,240.462
95,960,236.604
95,970,232.809
95,980,229.074
95,990,225.399
95,1000,221.783
96,50,1031.08
96,60,1014.6
96,70,998.38
96,80,982.419
96,90,966.713
96,100,951.258
96,110,936.05
96,120,921.086
96,130,906.36
96,140,891.87
96,150,877.612
96,160,863.582
96,170,849.776
96,180,836.19
96,190,822.822
96,200,809.668
96,210,796.724
96,220,783.987
96,230,771.453
96,240,759.12
96,250,746.984
96,260,735.042
96,270,723.291
96,280,711.728
96,290,700.349
96,300,689.153
96,310,678.135
96,320,667.294
96,330,656.626
96,340,646.129
96,350,635.799
96,360,625.634
96,370,615.632
96,380,605.79
96,390,596.106
96,400,586.576
96,410,577.198
96,420,567.971
96,430,558.89
96,440,549.956
96,450,541.163
96,460,532.512
96,470,523.999
96,480,515.621
96,490,507.378
96,500,499.267
96,510,491.285
96,520,483.431
96,530,475.702
96,540,468.097
96,550,460.614
96,560,453.25
96,570,446.004
96,580,438.874
96,590,431.858
96,600,424.953
96,610,418.16
96,620,411.475
96,630,404.896
96,640,398.423
96,650,392.054
96,660,385.786
96,670,379.618
96,680,373.55
96,690,367.578
96,700,361.701
96,710,355.919
96,720,350.229
96,730,344.63
96,740,339.12
96,750,333.698
96,760,328.364
96,770,323.114
96,780,317.949
96,790,312.866
96,800,307.864
96,810,302.942
96,820,298.099
96,830,293.333
96,840,288.644
96,850,284.029
96,860,279.488
96,870,275.02
96,880,270.623
96,890,266.297
96,900,262.04
96,910,257.851
96,920,253.728
96,930,249.672
96,940,245.68
96,950,241.753
96,960,237.888
96,970,234.085
96,980,230.342
96,990,226.66
96,1000,223.036
97,50,1031.37
97,60,1014.94
97,70,998.768
97,80,982.855
97,90,967.196
97,100,951.787
97,110,936.623
97,120,921.7
97,130,907.015
97,140,892.565
97,150,878.344
97,160,864.35
97,170,850.579
97,180,837.027
97,190,823.692
97,200,810.568
97,210,797.654
97,220,784.946
97,230,772.44
97,240,760.133
97,250,748.022
97,260,736.105
97,270,724.377
97,280,712.836
97,290,701.479
97,300,690.303
97,310,679.305
97,320,668.482
97,330,657.831
97,340,647.351
97,350,637.037
97,360,626.887
97,370,616.9
97,380,607.071
97,390,597.399
97,400,587.881
97,410,578.515
97,420,569.298
97,430,560.228
97,440,551.302
97,450,542.518
97,460,533.875
97,470,525.369
97,480,516.999
97,490,508.762
97,500,500.656
97,510,492.679
97,520,484.83
97,530,477.106
97,540,469.504
97,550,462.024
97,560,454.663
97,570,447.419
97,580,440.291
97,590,433.276
97,600,426.373
97,610,419.58
97,620,412.895
97,630,406.316
97,640,399.843
97,650,393.473
97,660,387.204
97,670,381.035
97,680,374.964
97,690,368.99
97,700,363.111
97,710,357.326
97,720,351.633
97,730,346.031
97,740,340.517
97,750,335.092
97,760,329.753
97,770,324.5
97,780,319.33
97,790,314.242
97,800,309.236
97,810,304.309
97,820,299.46
97,830,294.689
97,840,289.994
97,850,285.374
97,860,280.827
97,870,276.353
97,880,271.95
97,890,267.617
97,900,263.354
97,910,259.158
97,920,255.029
97,930,250.966
97,940,246.967
97,950,243.032
97,960,239.16
97,970,235.35
97,980,231.6
97,990,227.91
97,1000,224.279
98,50,1031.65
98,60,1015.27
98,70,999.151
98,80,983.287
98,90,967.674
98,100,952.309
98,110,937.188
98,120,922.307
98,130,907.662
98,140,893.25
98,150,879.066
98,160,865.108
98,170,851.372
98,180,837.854
98,190,824.55
98,200,811.457
98,210,798.573
98,220,785.893
98,230,773.414
98,240,761.134
98,250,749.048
98,260,737.155
98,270,725.45
98,280,713.931
98,290,702.595
98,300,691.439
98,310,680.46
98,320,669.655
98,330,659.022
98,340,648.558
98,350,638.26
98,360,628.126
98,370,618.152
98,380,608.337
98,390,598.678
98,400,589.172
98,410,579.816
98,420,570.61
98,430,561.55
98,440,552.633
98,450,543.858
98,460,535.223
98,470,526.724
98,480,518.361
98,490,510.13
98,500,502.03
98,510,494.059
98,520,486.214
98,530,478.494
98,540,470.896
98,550,463.419
98,560,456.061
98,570,448.819
98,580,441.693
98,590,434.679
98,600,427.777
98,610,420.985
98,620,414.3
98,630,407.722
98,640,401.248
98,650,394.877
98,660,388.607
98,670,382.437
98,680,376.364
98,690,370.388
98,700,364.507
98,710,358.719
98,720,353.023
98,730,347.418
98,740,341.901
98,750,336.473
98,760,331.13
98,770,325.872
98,780,320.698
98,790,315.606
98,800,310.595
98,810,305.663
98,820,300.809
98,830,296.033
98,840,291.333
98,850,286.707
98,860,282.154
98,870,277.674
98,880,273.265
98,890,268.926
98,900,264.656
98,910,260.454
98,920,256.318
98,930,252.248
98,940,248.243
98,950,244.301
98,960,240.422
98,970,236.605
98,980,232.848
98,990,229.151
98,1000,225.512
99,50,1031.93
99,60,1015.6
99,70,999.53
99,80,983.712
99,90,968.145
99,100,952.824
99,110,937.745
99,120,922.905
99,130,908.3
99,140,893.926
99,150,879.78
99,160,865.857
99,170,852.155
99,180,838.669
99,190,825.397
99,200,812.335
99,210,799.48
99,220,786.828
99,230,774.377
99,240,762.122
99,250,750.061
99,260,738.192
99,270,726.51
99,280,715.013
99,290,703.697
99,300,692.561
99,310,681.601
99,320,670.815
99,330,660.199
99,340,649.752
99,350,639.469
99,360,629.35
99,370,619.39
99,380,609.588
99,390,599.941
99,400,590.447
99,410,581.103
99,420,571.907
99,430,562.857
99,440,553.95
99,450,545.183
99,460,536.556
99,470,528.065
99,480,519.708
99,490,511.484
99,500,503.389
99,510,495.423
99,520,487.583
99,530,479.867
99,540,472.273
99,550,464.799
99,560,457.444
99,570,450.205
99,580,443.08
99,590,436.068
99,600,429.167
99,610,422.376
99,620,415.692
99,630,409.113
99,640,402.639
99,650,396.267
99,660,389.996
99,670,383.825
99,680,377.751
99,690,371.773
99,700,365.889
99,710,360.099
99,720,354.4
99,730,348.792
99,740,343.272
99,750,337.84
99,760,332.494
99,770,327.232
99,780,322.053
99,790,316.957
99,800,311.941
99,810,307.005
99,820,302.146
99,830,297.365
99,840,292.659
99,850,288.028
99,860,283.469
99,870,278.984
99,880,274.569
99,890,270.223
99,900,265.947
99,910,261.739
99,920,257.596
99,930,253.52
99,940,249.508
99,950,245.56
99,960,241.674
99,970,237.849
99,980,234.085
99,990,230.381
99,1000,226.735
100,50,1032.21
100,60,1015.93
100,70,999.903
100,80,984.132
100,90,968.61
100,100,953.332
100,110,938.296
100,120,923.496
100,130,908.93
100,140,894.594
100,150,880.484
100,160,866.597
100,170,852.928
100,180,839.475
100,190,826.235
100,200,813.203
100,210,800.376
100,220,787.752
100,230,775.327
100,240,763.099
100,250,751.062
100,260,739.216
100,270,727.557
100,280,716.081
100,290,704.787
100,300,693.671
100,310,682.73
100,320,671.961
100,330,661.363
100,340,650.931
100,350,640.664
100,360,630.56
100,370,620.614
100,380,610.825
100,390,601.191
100,400,591.709
100,410,582.376
100,420,573.19
100,430,564.15
100,440,555.251
100,450,546.494
100,460,537.874
100,470,529.39
100,480,521.041
100,490,512.822
100,500,504.734
100,510,496.773
100,520,488.938
100,530,481.226
100,540,473.636
100,550,466.165
100,560,458.812
100,570,451.576
100,580,444.453
100,590,437.443
100,600,430.543
100,610,423.753
100,620,417.069
100,630,410.491
100,640,404.016
100,650,397.644
100,660,391.372
100,670,385.199
100,680,379.123
100,690,373.144
100,700,367.258
100,710,361.466
100,720,355.764
100,730,350.153
100,740,344.63
100,750,339.195
100,760,333.845
100,770,328.579
100,780,323.396
100,790,318.296
100,800,313.275
100,810,308.334
100,820,303.471
100,830,298.684
100,840,293.973
100,850,289.337
100,860,284.773
100,870,280.281
100,880,275.861
100,890,271.51
100,900,267.227
100,910,263.012
100,920,258.864
100,930,254.781
100,940,250.762
100,950,246.807
100,960,242.914
100,970,239.083
100,980,235.312
100,990,231.601
100,1000,227.948
