m,I,V_ub
53,460,893.606
53,470,876.381
53,480,859.489
53,490,842.922
53,500,826.675
53,510,810.74
53,520,795.113
53,530,779.787
53,540,764.757
53,550,750.016
53,560,735.559
53,570,721.381
53,580,707.476
53,590,693.839
53,600,680.466
53,610,667.349
53,620,654.486
53,630,641.871
53,640,629.499
53,650,617.365
53,660,605.465
53,670,593.794
53,680,582.349
53,690,571.124
53,700,560.116
53,710,549.319
53,720,538.731
53,730,528.347
53,740,518.163
53,750,508.175
53,760,498.38
53,770,488.774
53,780,479.352
53,790,470.113
53,800,461.051
53,810,452.164
53,820,443.449
53,830,434.901
53,840,426.518
53,850,418.297
53,860,410.234
53,870,402.327
53,880,394.572
53,890,386.967
53,900,379.508
53,910,372.193
53,920,365.019
53,930,357.983
53,940,351.083
53,950,344.315
53,960,337.679
53,970,331.17
53,980,324.786
53,990,318.526
53,1000,312.386
54,50,1985.98
54,60,1947.94
54,70,1910.62
54,80,1874.02
54,90,1838.12
54,100,1802.91
54,110,1768.37
54,120,1734.49
54,130,1701.27
54,140,1668.68
54,150,1636.71
54,160,1605.36
54,170,1574.6
54,180,1544.44
54,190,1514.85
54,200,1485.83
54,210,1457.37
54,220,1429.45
54,230,1402.07
54,240,1375.21
54,250,1348.86
54,260,1323.03
54,270,1297.68
54,280,1272.82
54,290,1248.44
54,300,1224.52
54,310,1201.06
54,320,1178.06
54,330,1155.49
54,340,1133.35
54,350,1111.64
54,360,1090.35
54,370,1069.46
54,380,1048.97
54,390,1028.88
54,400,1009.17
54,410,989.835
54,420,970.873
54,430,952.275
54,440,934.032
54,450,916.139
54,460,898.589
54,470,881.375
54,480,864.491
54,490,847.93
54,500,831.687
54,510,815.754
54,520,800.127
54,530,784.8
54,540,769.765
54,550,755.019
54,560,740.556
54,570,726.369
54,580,712.454
54,590,698.806
54,600,685.419
54,610,672.289
54,620,659.41
54,630,646.778
54,640,634.388
54,650,622.235
54,660,610.315
54,670,598.624
54,680,587.156
54,690,575.908
54,700,564.876
54,710,554.055
54,720,543.441
54,730,533.03
54,740,522.819
54,750,512.804
54,760,502.98
54,770,493.345
54,780,483.894
54,790,474.624
54,800,465.532
54,810,456.614
54,820,447.867
54,830,439.287
54,840,430.872
54,850,422.618
54,860,414.522
54,870,406.581
54,880,398.792
54,890,391.153
54,900,383.66
54,910,376.31
54,920,369.101
54,930,362.03
54,940,355.095
54,950,348.293
54,960,341.62
54,970,335.076
54,980,328.657
54,990,322.361
54,1000,316.186
55,50,1987.15
55,60,1949.32
55,70,1912.2
55,80,1875.79
55,90,1840.07
55,100,1805.04
55,110,1770.67
55,120,1736.95
55,130,1703.88
55,140,1671.43
55,150,1639.61
55,160,1608.39
55,170,1577.76
55,180,1547.72
55,190,1518.25
55,200,1489.34
55,210,1460.98
55,220,1433.17
55,230,1405.88
55,240,1379.11
55,250,1352.85
55,260,1327.09
55,270,1301.82
55,280,1277.03
55,290,1252.72
55,300,1228.86
55,310,1205.46
55,320,1182.51
55,330,1159.99
55,340,1137.91
55,350,1116.24
55,360,1094.99
55,370,1074.14
55,380,1053.68
55,390,1033.62
55,400,1013.94
55,410,994.633
55,420,975.695
55,430,957.116
55,440,938.892
55,450,921.015
55,460,903.478
55,470,886.275
55,480,869.399
55,490,852.845
55,500,836.606
55,510,820.676
55,520,805.05
55,530,789.721
55,540,774.684
55,550,759.933
55,560,745.463
55,570,731.269
55,580,717.345
55,590,703.686
55,600,690.287
55,610,677.143
55,620,664.25
55,630,651.602
55,640,639.195
55,650,627.024
55,660,615.085
55,670,603.373
55,680,591.884
55,690,580.614
55,700,569.559
55,710,558.714
55,720,548.075
55,730,537.639
55,740,527.402
55,750,517.36
55,760,507.509
55,770,497.846
55,780,488.366
55,790,479.067
55,800,469.945
55,810,460.997
55,820,452.219
55,830,443.609
55,840,435.162
55,850,426.876
55,860,418.748
55,870,410.774
55,880,402.953
55,890,395.28
55,900,387.754
55,910,380.371
55,920,373.128
55,930,366.023
55,940,359.054
55,950,352.217
55,960,345.511
55,970,338.932
55,980,332.478
55,990,326.147
55,1000,319.937
56,50,1988.3
56,60,1950.66
56,70,1913.74
56,80,1877.52
56,90,1841.98
56,100,1807.11
56,110,1772.91
56,120,1739.35
56,130,1706.43
56,140,1674.13
56,150,1642.44
56,160,1611.35
56,170,1580.85
56,180,1550.93
56,190,1521.58
56,200,1492.78
56,210,1464.52
56,220,1436.8
56,230,1409.6
56,240,1382.92
56,250,1356.75
56,260,1331.07
56,270,1305.87
56,280,1281.15
56,290,1256.9
56,300,1233.11
56,310,1209.77
56,320,1186.88
56,330,1164.41
56,340,1142.37
56,350,1120.75
56,360,1099.53
56,370,1078.72
56,380,1058.3
56,390,1038.27
56,400,1018.62
56,410,999.339
56,420,980.424
56,430,961.866
56,440,943.66
56,450,925.798
56,460,908.275
56,470,891.083
56,480,874.216
56,490,857.669
56,500,841.435
56,510,825.509
56,520,809.883
56,530,794.554
56,540,779.515
56,550,764.76
56,560,750.284
56,570,736.083
56,580,722.15
56,590,708.482
56,600,695.071
56,610,681.915
56,620,669.008
56,630,656.345
56,640,643.922
56,650,631.733
56,660,619.776
56,670,608.045
56,680,596.536
56,690,585.244
56,700,574.167
56,710,563.299
56,720,552.637
56,730,542.177
56,740,531.914
56,750,521.846
56,760,511.969
56,770,502.278
56,780,492.771
56,790,483.444
56,800,474.293
56,810,465.316
56,820,456.508
56,830,447.867
56,840,439.39
56,850,431.073
56,860,422.914
56,870,414.909
56,880,407.056
56,890,399.351
56,900,391.792
56,910,384.376
56,920,377.101
56,930,369.963
56,940,362.96
56,950,356.09
56,960,349.35
56,970,342.738
56,980,336.25
56,990,329.886
56,1000,323.642
57,50,1989.42
57,60,1951.98
57,70,1915.25
57,80,1879.21
57,90,1843.84
57,100,1809.15
57,110,1775.1
57,120,1741.7
57,130,1708.93
57,140,1676.77
57,150,1645.21
57,160,1614.25
57,170,1583.88
57,180,1554.07
57,190,1524.83
57,200,1496.14
57,210,1467.98
57,220,1440.36
57,230,1413.25
57,240,1386.66
57,250,1360.57
57,260,1334.96
57,270,1309.84
57,280,1285.19
57,290,1261.01
57,300,1237.28
57,310,1214
57,320,1191.15
57,330,1168.74
57,340,1146.74
57,350,1125.17
57,360,1103.99
57,370,1083.22
57,380,1062.83
57,390,1042.83
57,400,1023.21
57,410,1003.96
57,420,985.063
57,430,966.527
57,440,948.339
57,450,930.493
57,460,912.983
57,470,895.803
57,480,878.946
57,490,862.406
57,500,846.178
57,510,830.255
57,520,814.631
57,530,799.302
57,540,784.261
57,550,769.503
57,560,755.022
57,570,740.815
57,580,726.874
57,590,713.196
57,600,699.775
57,610,686.607
57,620,673.687
57,630,661.01
57,640,648.571
57,650,636.366
57,660,624.391
57,670,612.642
57,680,601.113
57,690,589.801
57,700,578.703
57,710,567.813
57,720,557.128
57,730,546.644
57,740,536.357
57,750,526.264
57,760,516.361
57,770,506.645
57,780,497.111
57,790,487.756
57,800,478.578
57,810,469.572
57,820,460.736
57,830,452.066
57,840,443.559
57,850,435.212
57,860,427.022
57,870,418.987
57,880,411.102
57,890,403.366
57,900,395.776
57,910,388.328
57,920,381.021
57,930,373.851
57,940,366.816
57,950,359.913
57,960,353.141
57,970,346.495
57,980,339.975
57,990,333.577
57,1000,327.3
58,50,1990.51
58,60,1953.27
58,70,1916.72
58,80,1880.86
58,90,1845.67
58,100,1811.14
58,110,1777.25
58,120,1744
58,130,1711.37
58,140,1679.35
58,150,1647.93
58,160,1617.09
58,170,1586.84
58,180,1557.15
58,190,1528.01
58,200,1499.42
58,210,1471.37
58,220,1443.84
58,230,1416.83
58,240,1390.32
58,250,1364.31
58,260,1338.78
58,270,1313.73
58,280,1289.15
58,290,1265.03
58,300,1241.36
58,310,1218.14
58,320,1195.35
58,330,1172.98
58,340,1151.03
58,350,1129.5
58,360,1108.37
58,370,1087.63
58,380,1067.28
58,390,1047.31
58,400,1027.71
58,410,1008.49
58,420,989.617
58,430,971.101
58,440,952.932
58,450,935.103
58,460,917.607
58,470,900.439
58,480,883.591
58,490,867.059
58,500,850.837
58,510,834.918
58,520,819.296
58,530,803.967
58,540,788.925
58,550,774.164
58,560,759.68
58,570,745.466
58,580,731.518
58,590,717.832
58,600,704.401
58,610,691.222
58,620,678.289
58,630,665.598
58,640,653.145
58,650,640.925
58,660,628.933
58,670,617.166
58,680,605.619
58,690,594.287
58,700,583.168
58,710,572.257
58,720,561.55
58,730,551.044
58,740,540.734
58,750,530.617
58,760,520.689
58,770,510.947
58,780,501.387
58,790,492.006
58,800,482.801
58,810,473.767
58,820,464.903
58,830,456.205
58,840,447.669
58,850,439.293
58,860,431.074
58,870,423.009
58,880,415.094
58,890,407.328
58,900,399.707
58,910,392.228
58,920,384.89
58,930,377.688
58,940,370.622
58,950,363.688
58,960,356.883
58,970,350.206
58,980,343.653
58,990,337.224
58,1000,330.914
59,50,1991.58
59,60,1954.52
59,70,1918.16
59,80,1882.47
59,90,1847.45
59,100,1813.08
59,110,1779.35
59,120,1746.24
59,130,1713.76
59,140,1681.87
59,150,1650.58
59,160,1619.87
59,170,1589.74
59,180,1560.16
59,190,1531.13
59,200,1502.65
59,210,1474.69
59,220,1447.25
59,230,1420.33
59,240,1393.9
59,250,1367.97
59,260,1342.52
59,270,1317.54
59,280,1293.03
59,290,1268.97
59,300,1245.37
59,310,1222.2
59,320,1199.46
59,330,1177.14
59,340,1155.24
59,350,1133.75
59,360,1112.66
59,370,1091.95
59,380,1071.64
59,390,1051.7
59,400,1032.14
59,410,1012.93
59,420,994.088
59,430,975.593
59,440,957.442
59,450,939.629
59,460,922.148
59,470,904.992
59,480,888.155
59,490,871.631
59,500,855.414
59,510,839.5
59,520,823.881
59,530,808.553
59,540,793.51
59,550,778.747
59,560,764.259
59,570,750.04
59,580,736.086
59,590,722.391
59,600,708.951
59,610,695.762
59,620,682.817
59,630,670.114
59,640,657.646
59,650,645.411
59,660,633.403
59,670,621.619
59,680,610.054
59,690,598.704
59,700,587.566
59,710,576.634
59,720,565.906
59,730,555.378
59,740,545.045
59,750,534.905
59,760,524.953
59,770,515.186
59,780,505.601
59,790,496.195
59,800,486.963
59,810,477.904
59,820,469.012
59,830,460.287
59,840,451.723
59,850,443.319
59,860,435.071
59,870,426.977
59,880,419.033
59,890,411.237
59,900,403.586
59,910,396.078
59,920,388.709
59,930,381.477
59,940,374.38
59,950,367.414
59,960,360.579
59,970,353.87
59,980,347.287
59,990,340.826
59,1000,334.485
60,50,1992.62
60,60,1955.75
60,70,1919.57
60,80,1884.05
60,90,1849.2
60,100,1814.98
60,110,1781.4
60,120,1748.44
60,130,1716.09
60,140,1684.34
60,150,1653.18
60,160,1622.59
60,170,1592.57
60,180,1563.11
60,190,1534.19
60,200,1505.8
60,210,1477.94
60,220,1450.6
60,230,1423.76
60,240,1397.42
60,250,1371.56
60,260,1346.19
60,270,1321.28
60,280,1296.83
60,290,1272.84
60,300,1249.29
60,310,1226.18
60,320,1203.49
60,330,1181.22
60,340,1159.37
60,350,1137.92
60,360,1116.87
60,370,1096.2
60,380,1075.92
60,390,1056.01
60,400,1036.48
60,410,1017.3
60,420,998.478
60,430,980.004
60,440,961.872
60,450,944.076
60,460,926.609
60,470,909.465
60,480,892.639
60,490,876.123
60,500,859.914
60,510,844.004
60,520,828.388
60,530,813.062
60,540,798.019
60,550,783.254
60,560,768.762
60,570,754.539
60,580,740.579
60,590,726.877
60,600,713.428
60,610,700.229
60,620,687.273
60,630,674.558
60,640,662.077
60,650,649.828
60,660,637.805
60,670,626.004
60,680,614.422
60,690,603.054
60,700,591.897
60,710,580.946
60,720,570.197
60,730,559.648
60,740,549.293
60,750,539.13
60,760,529.155
60,770,519.365
60,780,509.756
60,790,500.325
60,800,491.068
60,810,481.982
60,820,473.065
60,830,464.312
60,840,455.722
60,850,447.29
60,860,439.014
60,870,430.892
60,880,422.92
60,890,415.095
60,900,407.415
60,910,399.877
60,920,392.479
60,930,385.217
60,940,378.09
60,950,371.095
60,960,364.229
60,970,357.49
60,980,350.876
60,990,344.384
60,1000,338.012
61,50,1993.64
61,60,1956.96
61,70,1920.95
61,80,1885.6
61,90,1850.9
61,100,1816.85
61,110,1783.41
61,120,1750.6
61,130,1718.39
61,140,1686.77
61,150,1655.73
61,160,1625.26
61,170,1595.35
61,180,1566
61,190,1537.18
61,200,1508.9
61,210,1481.13
61,220,1453.88
61,230,1427.12
61,240,1400.86
61,250,1375.09
61,260,1349.78
61,270,1324.95
61,280,1300.57
61,290,1276.63
61,300,1253.14
61,310,1230.08
61,320,1207.45
61,330,1185.23
61,340,1163.42
61,350,1142.01
61,360,1121
61,370,1100.37
61,380,1080.12
61,390,1060.25
61,400,1040.74
61,410,1021.59
61,420,1002.79
61,430,984.338
61,440,966.225
61,450,948.446
61,460,930.993
61,470,913.862
61,480,897.046
61,490,880.54
61,500,864.337
61,510,848.432
61,520,832.82
61,530,817.496
61,540,802.453
61,550,787.687
61,560,773.193
61,570,758.965
61,580,744.999
61,590,731.291
61,600,717.834
61,610,704.625
61,620,691.66
61,630,678.932
61,640,666.439
61,650,654.176
61,660,642.139
61,670,630.323
61,680,618.724
61,690,607.339
61,700,596.164
61,710,585.194
61,720,574.425
61,730,563.855
61,740,553.48
61,750,543.295
61,760,533.298
61,770,523.485
61,780,513.852
61,790,504.397
61,800,495.116
61,810,486.005
61,820,477.062
61,830,468.284
61,840,459.667
61,850,451.208
61,860,442.906
61,870,434.756
61,880,426.756
61,890,418.903
61,900,411.195
61,910,403.629
61,920,396.201
61,930,388.911
61,940,381.755
61,950,374.73
61,960,367.835
61,970,361.066
61,980,354.422
61,990,347.9
61,1000,341.499
62,50,1994.65
62,60,1958.14
62,70,1922.3
62,80,1887.12
62,90,1852.58
62,100,1818.67
62,110,1785.39
62,120,1752.71
62,130,1720.63
62,140,1689.14
62,150,1658.22
62,160,1627.87
62,170,1598.08
62,180,1568.83
62,190,1540.12
62,200,1511.93
62,210,1484.26
62,220,1457.09
62,230,1430.42
62,240,1404.24
62,250,1378.54
62,260,1353.31
62,270,1328.54
62,280,1304.23
62,290,1280.36
62,300,1256.92
62,310,1233.92
62,320,1211.33
62,330,1189.16
62,340,1167.4
62,350,1146.03
62,360,1125.06
62,370,1104.47
62,380,1084.25
62,390,1064.41
62,400,1044.93
62,410,1025.8
62,420,1007.03
62,430,988.596
62,440,970.503
62,450,952.74
62,460,935.303
62,470,918.184
62,480,901.379
62,490,884.882
62,500,868.686
62,510,852.787
62,520,837.179
62,530,821.857
62,540,806.815
62,550,792.048
62,560,777.552
62,570,763.321
62,580,749.35
62,590,735.635
62,600,722.171
62,610,708.954
62,620,695.978
62,630,683.24
62,640,670.735
62,650,658.459
62,660,646.408
62,670,634.577
62,680,622.963
62,690,611.561
62,700,600.368
62,710,589.38
62,720,578.593
62,730,568.003
62,740,557.607
62,750,547.402
62,760,537.383
62,770,527.547
62,780,517.892
62,790,508.413
62,800,499.108
62,810,489.973
62,820,481.006
62,830,472.202
62,840,463.56
62,850,455.075
62,860,446.746
62,870,438.57
62,880,430.543
62,890,422.663
62,900,414.927
62,910,407.333
62,920,399.878
62,930,392.559
62,940,385.374
62,950,378.321
62,960,371.397
62,970,364.599
62,980,357.926
62,990,351.375
62,1000,344.944
63,50,1995.63
63,60,1959.29
63,70,1923.62
63,80,1888.6
63,90,1854.22
63,100,1820.46
63,110,1787.32
63,120,1754.78
63,130,1722.83
63,140,1691.46
63,150,1660.67
63,160,1630.43
63,170,1600.75
63,180,1571.61
63,190,1542.99
63,200,1514.9
63,210,1487.32
63,220,1460.24
63,230,1433.66
63,240,1407.56
63,250,1381.93
63,260,1356.77
63,270,1332.07
63,280,1307.82
63,290,1284.01
63,300,1260.63
63,310,1237.68
63,320,1215.15
63,330,1193.03
63,340,1171.31
63,350,1149.98
63,360,1129.04
63,370,1108.49
63,380,1088.31
63,390,1068.49
63,400,1049.04
63,410,1029.94
63,420,1011.19
63,430,992.782
63,440,974.707
63,450,956.962
63,460,939.54
63,470,922.434
63,480,905.641
63,490,889.153
63,500,872.965
63,510,857.071
63,520,841.468
63,530,826.148
63,540,811.107
63,550,796.34
63,560,781.842
63,570,767.608
63,580,753.633
63,590,739.912
63,600,726.441
63,610,713.216
63,620,700.231
63,630,687.483
63,640,674.966
63,650,662.678
63,660,650.613
63,670,638.768
63,680,627.139
63,690,615.721
63,700,604.511
63,710,593.506
63,720,582.7
63,730,572.092
63,740,561.676
63,750,551.45
63,760,541.411
63,770,531.554
63,780,521.876
63,790,512.375
63,800,503.047
63,810,493.888
63,820,484.897
63,830,476.069
63,840,467.401
63,850,458.892
63,860,450.537
63,870,442.335
63,880,434.282
63,890,426.375
63,900,418.613
63,910,410.991
63,920,403.509
63,930,396.163
63,940,388.95
63,950,381.869
63,960,374.917
63,970,368.091
63,980,361.389
63,990,354.81
63,1000,348.35
64,50,1996.59
64,60,1960.42
64,70,1924.92
64,80,1890.05
64,90,1855.82
64,100,1822.21
64,110,1789.21
64,120,1756.8
64,130,1724.98
64,140,1693.74
64,150,1663.07
64,160,1632.95
64,170,1603.37
64,180,1574.33
64,190,1545.82
64,200,1517.82
64,210,1490.33
64,220,1463.34
64,230,1436.84
64,240,1410.81
64,250,1385.26
64,260,1360.17
64,270,1335.54
64,280,1311.35
64,290,1287.6
64,300,1264.28
64,310,1241.38
64,320,1218.9
64,330,1196.82
64,340,1175.14
64,350,1153.86
64,360,1132.96
64,370,1112.44
64,380,1092.29
64,390,1072.51
64,400,1053.09
64,410,1034.01
64,420,1015.29
64,430,996.897
64,440,978.842
64,450,961.114
64,460,943.706
64,470,926.614
64,480,909.832
64,490,893.354
64,500,877.174
64,510,861.287
64,520,845.688
64,530,830.371
64,540,815.332
64,550,800.565
64,560,786.065
64,570,771.828
64,580,757.849
64,590,744.124
64,600,730.646
64,610,717.413
64,620,704.42
64,630,691.662
64,640,679.135
64,650,666.835
64,660,654.757
64,670,642.899
64,680,631.255
64,690,619.822
64,700,608.596
64,710,597.573
64,720,586.75
64,730,576.123
64,740,565.689
64,750,555.443
64,760,545.384
64,770,535.506
64,780,525.807
64,790,516.284
64,800,506.933
64,810,497.752
64,820,488.737
64,830,479.885
64,840,471.194
64,850,462.66
64,860,454.28
64,870,446.052
64,880,437.974
64,890,430.041
64,900,422.253
64,910,414.605
64,920,407.096
64,930,399.723
64,940,392.483
64,950,385.375
64,960,378.395
64,970,371.542
64,980,364.813
64,990,358.205
64,1000,351.718
65,50,1997.53
65,60,1961.53
65,70,1926.19
65,80,1891.48
65,90,1857.4
65,100,1823.93
65,110,1791.06
65,120,1758.79
65,130,1727.1
65,140,1695.98
65,150,1665.42
65,160,1635.41
65,170,1605.94
65,180,1577
65,190,1548.59
65,200,1520.68
65,210,1493.28
65,220,1466.37
65,230,1439.95
65,240,1414.01
65,250,1388.53
65,260,1363.51
65,270,1338.94
65,280,1314.81
65,290,1291.12
65,300,1267.86
65,310,1245.01
65,320,1222.58
65,330,1200.55
65,340,1178.91
65,350,1157.67
65,360,1136.81
65,370,1116.33
65,380,1096.21
65,390,1076.46
65,400,1057.06
65,410,1038.02
65,420,1019.31
65,430,1000.94
65,440,982.908
65,450,965.197
65,460,947.805
65,470,930.727
65,480,913.956
65,490,897.487
65,500,881.316
65,510,865.435
65,520,849.841
65,530,834.528
65,540,819.49
65,550,804.724
65,560,790.224
65,570,775.985
65,580,762.002
65,590,748.272
65,600,734.788
65,610,721.548
65,620,708.547
65,630,695.779
65,640,683.242
65,650,670.931
65,660,658.841
65,670,646.97
65,680,635.312
65,690,623.864
65,700,612.623
65,710,601.584
65,720,590.744
65,730,580.1
65,740,569.647
65,750,559.382
65,760,549.303
65,770,539.405
65,780,529.685
65,790,520.141
65,800,510.769
65,810,501.565
65,820,492.527
65,830,483.652
65,840,474.938
65,850,466.38
65,860,457.976
65,870,449.724
65,880,441.62
65,890,433.663
65,900,425.848
65,910,418.175
65,920,410.64
65,930,403.241
65,940,395.975
65,950,388.84
65,960,381.833
65,970,374.953
65,980,368.197
65,990,361.562
65,1000,355.047
66,50,1998.45
66,60,1962.62
66,70,1927.43
66,80,1892.88
66,90,1858.94
66,100,1825.61
66,110,1792.88
66,120,1760.74
66,130,1729.17
66,140,1698.17
66,150,1667.73
66,160,1637.83
66,170,1608.46
66,180,1579.63
66,190,1551.31
66,200,1523.49
66,210,1496.18
66,220,1469.36
66,230,1443.01
66,240,1417.14
66,250,1391.73
66,260,1366.78
66,270,1342.28
66,280,1318.21
66,290,1294.58
66,300,1271.37
66,310,1248.58
66,320,1226.19
66,330,1204.21
66,340,1182.62
66,350,1161.42
66,360,1140.59
66,370,1120.15
66,380,1100.06
66,390,1080.34
66,400,1060.97
66,410,1041.95
66,420,1023.27
66,430,1004.92
66,440,986.908
66,450,969.215
66,460,951.838
66,470,934.773
66,480,918.014
66,490,901.556
66,500,885.392
66,510,869.519
66,520,853.93
66,530,838.62
66,540,823.585
66,550,808.82
66,560,794.319
66,570,780.078
66,580,766.092
66,590,752.358
66,600,738.869
66,610,725.622
66,620,712.613
66,630,699.837
66,640,687.29
66,650,674.968
66,660,662.867
66,670,650.983
66,680,639.312
66,690,627.85
66,700,616.594
66,710,605.539
66,720,594.683
66,730,584.021
66,740,573.551
66,750,563.268
66,760,553.17
66,770,543.252
66,780,533.513
66,790,523.948
66,800,514.554
66,810,505.329
66,820,496.269
66,830,487.372
66,840,478.634
66,850,470.053
66,860,461.626
66,870,453.35
66,880,445.222
66,890,437.24
66,900,429.401
66,910,421.702
66,920,414.142
66,930,406.717
66,940,399.425
66,950,392.264
66,960,385.232
66,970,378.325
66,980,371.542
66,990,364.881
66,1000,358.339
67,50,1999.35
67,60,1963.68
67,70,1928.65
67,80,1894.25
67,90,1860.46
67,100,1827.27
67,110,1794.67
67,120,1762.65
67,130,1731.21
67,140,1700.32
67,150,1669.99
67,160,1640.2
67,170,1610.94
67,180,1582.2
67,190,1553.97
67,200,1526.25
67,210,1499.02
67,220,1472.28
67,230,1446.02
67,240,1420.22
67,250,1394.89
67,260,1370
67,270,1345.56
67,280,1321.56
67,290,1297.98
67,300,1274.83
67,310,1252.08
67,320,1229.75
67,330,1207.81
67,340,1186.26
67,350,1165.1
67,360,1144.32
67,370,1123.9
67,380,1103.85
67,390,1084.16
67,400,1064.82
67,410,1045.82
67,420,1027.17
67,430,1008.84
67,440,990.844
67,450,973.168
67,460,955.807
67,470,938.756
67,480,922.009
67,490,905.561
67,500,889.406
67,510,873.539
67,520,857.956
67,530,842.65
67,540,827.618
67,550,812.854
67,560,798.353
67,570,784.11
67,580,770.122
67,590,756.384
67,600,742.89
67,610,729.637
67,620,716.621
67,630,703.837
67,640,691.281
67,650,678.949
67,660,666.837
67,670,654.94
67,680,643.257
67,690,631.781
67,700,620.511
67,710,609.441
67,720,598.569
67,730,587.891
67,740,577.403
67,750,567.102
67,760,556.986
67,770,547.049
67,780,537.29
67,790,527.705
67,800,518.291
67,810,509.045
67,820,499.964
67,830,491.045
67,840,482.285
67,850,473.681
67,860,465.231
67,870,456.931
67,880,448.78
67,890,440.774
67,900,432.911
67,910,425.188
67,920,417.603
67,930,410.153
67,940,402.836
67,950,395.65
67,960,388.591
67,970,381.659
67,980,374.851
67,990,368.163
67,1000,361.596
68,50,2000.24
68,60,1964.73
68,70,1929.85
68,80,1895.59
68,90,1861.94
68,100,1828.89
68,110,1796.42
68,120,1764.53
68,130,1733.2
68,140,1702.44
68,150,1672.21
68,160,1642.53
68,170,1613.37
68,180,1584.73
68,190,1556.59
68,200,1528.96
68,210,1501.82
68,220,1475.16
68,230,1448.97
68,240,1423.25
68,250,1397.98
68,260,1373.16
68,270,1348.79
68,280,1324.84
68,290,1301.32
68,300,1278.22
68,310,1255.53
68,320,1233.24
68,330,1211.35
68,340,1189.84
68,350,1168.72
68,360,1147.97
68,370,1127.59
68,380,1107.58
68,390,1087.91
68,400,1068.6
68,410,1049.63
68,420,1031
68,430,1012.7
68,440,994.717
68,450,977.059
68,460,959.714
68,470,942.676
68,480,925.942
68,490,909.504
68,500,893.358
68,510,877.499
68,520,861.921
68,530,846.62
68,540,831.59
68,550,816.828
68,560,802.327
68,570,788.084
68,580,774.093
68,590,760.351
68,600,746.853
68,610,733.595
68,620,720.572
68,630,707.78
68,640,695.215
68,650,682.873
68,660,670.751
68,670,658.843
68,680,647.147
68,690,635.659
68,700,624.374
68,710,613.29
68,720,602.403
68,730,591.709
68,740,581.204
68,750,570.887
68,760,560.752
68,770,550.797
68,780,541.019
68,790,531.415
68,800,521.981
68,810,512.715
68,820,503.613
68,830,494.672
68,840,485.891
68,850,477.265
68,860,468.792
68,870,460.47
68,880,452.296
68,890,444.266
68,900,436.38
68,910,428.633
68,920,421.023
68,930,413.549
68,940,406.208
68,950,398.997
68,960,391.913
68,970,384.956
68,980,378.122
68,990,371.41
68,1000,364.816
69,50,2001.11
69,60,1965.76
69,70,1931.03
69,80,1896.91
69,90,1863.4
69,100,1830.48
69,110,1798.14
69,120,1766.37
69,130,1735.16
69,140,1704.51
69,150,1674.4
69,160,1644.81
69,170,1615.76
69,180,1587.21
69,190,1559.17
69,200,1531.62
69,210,1504.56
69,220,1477.98
69,230,1451.87
69,240,1426.22
69,250,1401.02
69,260,1376.27
69,270,1351.96
69,280,1328.07
69,290,1304.61
69,300,1281.56
69,310,1258.92
69,320,1236.68
69,330,1214.83
69,340,1193.37
69,350,1172.28
69,360,1151.57
69,370,1131.23
69,380,1111.24
69,390,1091.61
69,400,1072.32
69,410,1053.38
69,420,1034.77
69,430,1016.49
69,440,998.53
69,450,980.889
69,460,963.56
69,470,946.537
69,480,929.814
69,490,913.387
69,500,897.25
69,510,881.399
69,520,865.827
69,530,850.531
69,540,835.504
69,550,820.743
69,560,806.243
69,570,791.999
69,580,778.007
69,590,764.262
69,600,750.76
69,610,737.496
69,620,724.467
69,630,711.668
69,640,699.095
69,650,686.744
69,660,674.611
69,670,662.693
69,680,650.985
69,690,639.484
69,700,628.186
69,710,617.088
69,720,606.186
69,730,595.476
69,740,584.956
69,750,574.622
69,760,564.47
69,770,554.497
69,780,544.701
69,790,535.078
69,800,525.625
69,810,516.338
69,820,507.216
69,830,498.255
69,840,489.453
69,850,480.805
69,860,472.311
69,870,463.967
69,880,455.77
69,890,447.718
69,900,439.808
69,910,432.038
69,920,424.405
69,930,416.907
69,940,409.542
69,950,402.306
69,960,395.199
69,970,388.217
69,980,381.358
69,990,374.621
69,1000,368.002
70,50,2001.96
70,60,1966.76
70,70,1932.18
70,80,1898.21
70,90,1864.83
70,100,1832.04
70,110,1799.83
70,120,1768.18
70,130,1737.09
70,140,1706.55
70,150,1676.54
70,160,1647.06
70,170,1618.1
70,180,1589.65
70,190,1561.7
70,200,1534.24
70,210,1507.26
70,220,1480.76
70,230,1454.72
70,240,1429.14
70,250,1404.01
70,260,1379.33
70,270,1355.07
70,280,1331.25
70,290,1307.84
70,300,1284.84
70,310,1262.25
70,320,1240.06
70,330,1218.25
70,340,1196.83
70,350,1175.79
70,360,1155.11
70,370,1134.8
70,380,1114.85
70,390,1095.25
70,400,1075.99
70,410,1057.07
70,420,1038.48
70,430,1020.22
70,440,1002.28
70,450,984.661
70,460,967.348
70,470,950.339
70,480,933.629
70,490,917.212
70,500,901.085
70,510,885.241
70,520,869.676
70,530,854.384
70,540,839.361
70,550,824.602
70,560,810.103
70,570,795.859
70,580,781.865
70,590,768.118
70,600,754.612
70,610,741.343
70,620,728.308
70,630,715.502
70,640,702.921
70,650,690.561
70,660,678.419
70,670,666.49
70,680,654.771
70,690,643.258
70,700,631.948
70,710,620.836
70,720,609.92
70,730,599.195
70,740,588.66
70,750,578.309
70,760,568.141
70,770,558.151
70,780,548.337
70,790,538.695
70,800,529.223
70,810,519.918
